isin,NVIDIA Corp.,Apple,Microsoft Corp,"Taiwan Semiconductor Manufacturing Co., Ltd.",ASML Holding NV,"Amazon.com, Inc.","Alphabet, Inc. A",Broadcom Inc.,"Alphabet, Inc. C",Meta Platforms,Micron Technology,"Samsung Electronics Co., Ltd.",Siemens AG,HSBC Holdings Plc,SAP SE,Novartis AG,Allianz SE,"SK hynix, Inc.",Tencent Holdings Ltd.,Roche Holding AG,AMD,Schneider Electric SE,Banco Santander SA,Shell Plc,AstraZeneca PLC,JPMorgan Chase & Co.,Eli Lilly & Co.,"Visa, Inc.",Iberdrola SA,Tesla
IE000ELHT1P5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000ENYES77,,,,,,,,,,,,,,2.55,,,,,,,,,,,,7.32,,4.72,,
IE000EOFR2K5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000EPIJ442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000EPX8KB7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000EQGURT5,20.29,20.65,12.4,,,,,7.78,,,4.37,,,,,,,,,,3.46,,,,,,,,,
IE000ER61U30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000ESLTCW9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000EUY91Y9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000EVOVOG1,5.31,,5.6,,,4.13,2.24,5.51,,3.36,,,,,,,,,,,2.45,,,,,2.47,2.53,,,2.23
IE000EVUY6K9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000EXUE0G2,7.95,8.28,4.83,,,4.17,3.18,3.04,2.97,2.95,4.69,,,,,,,,,,3.74,,,,,,,,,
IE000F04HGE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000F0DNOJ1,9.85,,6.97,,1.36,,4.41,,3.51,,,,,,,,,,,,1.65,,,,,,1.96,1.31,,1.86
IE000F16FMX1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000F215NJ2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000F2IX674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000F354Q61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000F37PGZ3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000F472DU7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000F60HVH9,8.2,8.04,4.58,,,3.85,3.15,3.0,2.5,2.26,1.9,,,,,,,,,,,,,,,,1.62,,,
IE000F6G1DE0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000F6XDNZ5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000F7TZ3H9,8.44,7.51,6.09,,,4.82,2.77,3.47,3.75,,,,,,,,,,,,,,,,,,2.41,,,
IE000F8RXD33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000F9AQNW6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000F9IDGB5,5.13,5.63,3.13,,,2.52,2.19,1.93,1.74,1.47,,,,,,,,,,,,,,,,1.08,1.1,,,
IE000FASRFS4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FCGBU62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FDU4IY8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FF2EBQ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FG3UNB8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FGFJT15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FHBZDZ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FI414K7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FJJZA01,4.94,5.35,5.56,,,,,4.97,5.08,4.07,,,,,,,,,,,,,,,,,,5.31,,
IE000FK14CA5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FKMC6O9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FL46JJ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FMF9DG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FNVOB27,,,,17.27,,,,,,,,6.97,,,,,,5.19,4.02,,,,,,,,,,,
IE000FO05UG4,7.4,7.67,5.25,,,3.61,3.06,2.88,2.47,1.85,1.54,,,,,,,,,,,,,,,1.47,,,,
IE000FO1A5D1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FOSCLU1,,,,,9.43,,,,,,,,3.0,,2.46,,3.21,,,,,3.5,2.47,,,,,,,
IE000FP52WM7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FPWSL69,0.92,1.19,0.94,1.04,,,,,,0.82,2.01,,,,,,,,,,,,,,,0.68,,1.09,,
IE000FQ808R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FQYTH79,,,,,,,,,,,,,,2.38,,,1.59,,,,,,,,,5.86,,4.33,,
IE000FRX67F3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FSN19U2,7.48,7.66,4.22,,,3.52,2.92,2.69,2.31,2.05,1.63,,,,,,,,,,,,,,,,1.51,,,
IE000FVQW7E7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FW16TX1,7.14,6.99,5.05,,,4.05,3.19,2.69,2.54,1.88,1.43,,,,,,,,,,,,,,,1.45,,,,
IE000FXHG8D6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000FYTRRJ6,5.59,5.37,4.22,,,3.38,2.11,2.25,2.21,,1.24,,,,,,,,,,,,,,,,1.15,,,
IE000FZ1S3M3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000G0E83X3,4.95,,,4.85,,,3.57,5.37,,,6.34,,,,,,,5.3,,,5.31,,,,,,,,,
IE000G1H7OC0,,,,4.38,1.56,,,,,,,1.78,,0.9,,0.76,,1.51,0.91,0.81,,,,,,,,,,
IE000G2LIHG9,7.53,8.19,5.32,,,3.81,3.25,2.92,2.58,1.98,1.65,,,,,,,,,,,,,,,1.58,,,,
IE000G4ONBO6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000G4PH2B1,10.02,5.48,7.63,,,3.0,3.95,3.25,3.17,,,,,,,,,,,,,,,,,,,3.15,,
IE000G6CY1T7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000G6GSP88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000G8WOLX8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000G9O8QD4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GA3D489,,,,,,,,,,,,,,,,,,,,,4.6,,,,,,,,,8.89
IE000GA7JQV8,,,,3.07,,,,,,,5.24,,,,,,,3.53,,,,,,,,,,,,
IE000GAKWFA7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GB2EQ90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GBYNAU4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GDU4WA8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GE2BEZ9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GE4QIR1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GEHNQU9,20.72,18.11,11.62,,3.66,,,8.45,,,2.9,,,,,,,,,,,,,,,,,,,
IE000GETKIK8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GFG8GS0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GGQK173,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GHXL2Q3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GML9HQ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GMRDSZ7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GNI5B71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GNOSM10,,,,,,,,3.21,,,,,,,,,,,,,5.02,,,,,,3.38,,,
IE000GOJO2A3,,,,,,,,,,,,8.36,,,,,,6.57,,,,,,,,,,,,
IE000GSIFIB0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GTBEXG4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GTF7GF4,,,,17.48,,,,,,,,,,,,,,,3.49,,,,,,,,,,,
IE000GTJ2I49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GU6MFI0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GUIUCJ1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GVBJMO6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GW6RB11,,,,,,,,,,,,,,12.08,,,,,,,,,,8.26,8.73,,,,,
IE000GW790Q8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GWA2J58,,,,15.27,,,,,,,,6.2,,,,,,5.16,3.1,,,,,,,,,,,
IE000GWD7R65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GXS8PV9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000GYDNJS5,7.6,8.05,4.39,,,3.6,2.54,3.02,3.19,2.08,,,,,,,,,,,,,,,,,2.01,,,
IE000GZD8ME7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000H0TSO96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000H1H16W5,3.22,3.21,1.7,,,,,,,,3.44,,,,,,,,,,,,,,,,,,,
IE000H22E3N8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000H3AH951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000H3Q3AF6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000H444PH5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000H5X52W8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000H7PE775,5.46,5.35,3.05,,,2.56,2.1,2.0,1.67,1.51,1.27,,,,,,,,,,,,,,,,1.08,,,
IE000H92C4B8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000HARFTG3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000HARJEE2,,,,,,,,,,,,,,10.45,,,,,,,,,,7.15,7.32,,,,,
IE000HDEYKM3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000HDPAH09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000HF69TA9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000HFBJ0U0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000HFXP0D2,5.44,4.93,4.05,,,3.21,2.31,2.03,1.83,1.43,1.17,,,,,,,,,,,,,,,,,,,
IE000HGH8PV2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000HGM78N6,5.18,5.73,2.96,,,2.53,3.84,1.89,,1.44,1.3,,,,,,,,,,,,,,,,1.0,,,0.96
IE000HH3SU50,,,,,5.05,,,,,,,,,2.7,1.41,2.53,1.52,,,2.42,,1.91,1.28,,2.14,,,,,
IE000HIHKYJ1,15.27,15.83,10.83,,,7.45,6.32,5.93,5.1,3.83,3.19,,,,,,,,,,,,,,,3.04,,,,
IE000HM5TZ60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000HPBRE54,7.59,,,,,3.51,,2.79,,2.04,1.51,,,,,,,,,,,,,,,1.63,1.54,1.03,,1.25
IE000HQY8R78,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000HSER094,7.05,7.62,4.66,,,3.59,2.91,3.14,2.34,2.0,1.65,,,,,,,,,,,,,,,1.57,,,,
IE000HT7E0B1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000HT8JEW8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000HY30YW6,7.4,7.67,5.25,,,3.61,3.06,2.88,2.47,1.85,1.54,,,,,,,,,,,,,,,1.47,,,,
IE000HYFO765,7.94,8.36,4.47,,,4.05,4.74,3.08,,1.9,1.77,,,,,,,,,,,,,,,2.12,,,,
IE000I0U8OO3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000I1D7D10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000I1Q42S9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000I25S1V5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000I2WYEU9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000I5MBLC4,8.44,7.51,6.09,,,4.82,2.77,3.47,3.75,,,,,,,,,,,,,,,,,,2.41,,,
IE000I660ZF8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000I6Q83Z7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000I7E6HL0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000I8CR2Q4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000I8IKC59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000I8KRLL9,6.69,,,7.38,5.19,,,7.14,,,9.47,,,,,,,3.59,,,8.87,,,,,,,,,
IE000I9HGDZ3,5.29,5.81,3.23,,,2.7,2.35,1.99,1.86,1.58,,,,,,,,,,,,,,,,1.16,1.19,,,
IE000IAPH329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IAXNM41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IDJKTB3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IDLWOL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IEGVMH6,7.48,7.66,4.22,,,3.52,2.92,2.69,2.31,2.05,1.63,,,,,,,,,,,,,,,,1.51,,,
IE000IEOQSJ3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IF0HTJ9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IF5WTI9,7.04,7.8,4.65,,,3.5,,2.82,,,1.38,,,,,,,,,,1.42,,,,,,1.79,1.2,,1.42
IE000IGMB3E1,4.15,6.15,6.15,,,,,3.62,,,,,,,,,,,,,,,,,,,,,,
IE000IHURBR0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IIED424,7.04,7.8,4.65,,,3.5,,2.82,,,1.38,,,,,,,,,,1.42,,,,,,1.79,1.2,,1.42
IE000IIHLZL0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IISJT64,4.93,5.33,5.58,,5.21,,,4.98,,4.07,,,,,,4.56,,,,4.91,,,,,,,,4.2,,
IE000IKCYI88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IKMJDQ6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IM4K4K2,4.16,4.51,3.82,3.88,,,,3.65,3.9,4.45,4.58,,,,,,,,,,,,,,,,,,,
IE000IMGE5W5,,,,,,,,,,,,,,,,3.18,3.36,,,,,,,,,,,,,
IE000INTB8Q8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IP0UC52,7.43,,4.49,,,,2.9,,2.29,,,,,,,,,,,,5.42,,,,,,2.96,,,2.72
IE000IQQEL77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IR2DEM6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IR87HP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000ISS8DB2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IUNJSL2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000IVQPCG4,5.23,5.59,3.87,,,2.67,,2.13,,,1.2,,,,,,,,,,1.08,,,,,0.91,1.2,,,1.07
IE000IX54FW5,7.32,7.72,5.27,,,3.68,3.22,2.69,2.56,1.82,1.61,,,,,,,,,,,,,,,,,,,
IE000IY9QFN9,8.72,4.48,2.79,2.57,,5.95,7.6,2.66,,3.16,,,,,,,,,,,,,,,,,,2.03,,
IE000IZO7033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000J0JU6M8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000J0LN0R5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000J3F4J90,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000J46YVX2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000J4FE268,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000J4HXHK1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000J5PESP7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000J6CHW80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000J7AY5Y3,14.54,7.51,5.39,,,,6.45,5.62,5.26,3.13,2.9,,,,,,,,,,,,,,,,2.85,,,2.85
IE000J7QYHD8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000J80JTL1,,,,,,,,,,,,,,,,,,,,,,9.08,,,,,,,,
IE000J8RGOJ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000J8Z5N74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JBB8CR7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JBJ1NZ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JBZXFH0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JCGTOP1,7.04,7.8,4.65,,,3.5,,2.82,,,1.38,,,,,,,,,,1.42,,,,,,1.79,1.2,,1.42
IE000JCW3DZ3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JEHORH6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JEU61P1,,,,,,28.95,,,,,,,,,,,,,,,,,,,,,,,,11.09
IE000JEXZJT1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JEZ2VB3,,,,,,,,,,,,,,,,3.94,3.4,,,,,,,,,,,,3.0,
IE000JHMFVN7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JHYO4T6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JIPY1U8,7.93,7.36,5.77,,,4.98,,2.62,6.06,2.78,4.71,,,,,,,,,,3.75,,,,,,,,,
IE000JJLNIG0,,,,,,,24.5,,5.52,15.14,,,,,,,,,,,,,,,,,,,,
IE000JJMOWY0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JJPY166,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JJQ6248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JKS50V3,,,,,,,,,,,,,,,,5.08,,,,3.99,,,,,4.62,,12.41,,,
IE000JL9SV51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JLILKH0,4.81,4.36,3.58,1.89,,2.84,2.05,1.8,1.62,1.27,1.03,,,,,,,,,,,,,,,,,,,
IE000JLXYKJ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JMMZAP4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JNHCBM6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JNKVS10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JQ1PF28,9.91,10.4,6.16,,,4.79,4.1,3.85,3.57,2.77,,,,,,,,,,,,,,,,,2.17,,,2.22
IE000JQ2IJD3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JQ3ELQ8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JR51TI1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JS0HUM5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JS4ANL9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JSJOR00,9.91,9.24,5.6,,,4.4,2.9,2.74,2.71,,4.33,,,,,,,,,,4.79,,,,,,,,,
IE000JTPK610,7.01,,,4.48,3.17,,,,,,,,,,,,,,,,,,,,,,,2.52,,2.85
IE000JUB0QM2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JUREXG2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JXFRNI0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000JZ473P7,7.56,7.05,5.36,,,4.13,3.25,2.86,2.62,1.9,,,,,,,,,,,,,,,,1.47,,,,
IE000JZYIUN0,,,,,,,,,,,,,,,,,,,,,,5.27,,,,,,,,
IE000K1P4V37,5.23,,,,5.85,,,,,,,,,,,1.6,,,,,,,,,,,,2.59,,
IE000K1VI152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000K22VCJ6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000K44CW70,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000K4JG8P9,7.86,6.55,5.82,,,4.6,3.24,3.0,2.36,1.98,1.58,,,,,,,,,,,,,,,,,,,
IE000K54GGV6,7.93,6.86,5.89,,,4.51,3.27,2.97,2.59,2.04,1.62,,,,,,,,,,,,,,,,,,,
IE000K5F6EL4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000K7PC2G4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000K975W13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000K9Z3SF5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000KB8X7I9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000KBUL630,,,,,,,,,,,,,,,,,,,,3.13,,,,,3.04,,,,,
IE000KCKFHE8,2.36,2.24,1.37,,0.77,1.08,0.9,0.88,,,,0.91,,,,,,,2.11,,,,,,,,,,,
IE000KCS7J59,,,,15.47,,,,,,,,7.2,,,,,,5.57,3.13,,,,,,,,,,,
IE000KD0BZ68,,,,,,,,,,,,,,,,,,,,3.94,,,,,,,,,,
IE000KDY10O3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000KEFZYE7,,,,9.49,,,,,,,,7.2,,,,,,6.34,3.12,,,,,,,,,,,
IE000KF370H3,7.24,7.81,4.74,,,3.84,6.01,2.92,,2.04,,,,,,,,,,,,,,,,,1.89,,,
IE000KG7KXI7,,,,,,,,,,,,,,,,,,,,,,,,,,11.89,,7.49,,
IE000KHX9DX6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000KIQ3DT5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000KJPDY61,4.42,4.43,3.3,,,2.09,1.9,1.56,1.62,,,,,,,,,,,,,,,,,,,,,
IE000KJVA5F6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000KL4O2Z8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000KLC2EN9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000KLSD4Y8,5.16,5.05,3.64,,,2.93,2.31,1.95,1.84,1.36,1.04,,,,,,,,,,,,,,,1.05,,,,
IE000KPJJWM6,,,,18.97,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000KR2IEH1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000KTD59H4,4.87,4.59,2.79,1.78,,2.24,1.84,1.82,1.61,1.32,1.11,,,,,,,,,,,,,,,,,,,
IE000KXCEXR3,13.01,,7.36,,,,4.87,,3.91,,2.7,,,,,,,,,,,,,,,,2.46,1.54,,
IE000KXM3O48,,,,,5.92,,,,,,,,2.44,3.17,,2.88,2.04,,,2.71,,,,2.16,2.34,,,,,
IE000KXMLOD6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000KXNPEV8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000KXTLDE2,11.44,,,10.88,9.8,,,4.8,,,,,,,,,,,,,,,,,,,,,,
IE000KYX7IP4,,,,,,,,,,,,,,2.55,,,,,,,,,,,,7.32,,4.72,,
IE000L00POB4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000L0X6L81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000L2IS494,,,,,,,,,,,,,,,,,,,,,,,,,,,3.85,,,
IE000L2SA8K5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000L2TO2T2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000L2ZNB07,7.71,7.35,5.68,,,4.34,3.42,2.98,2.79,2.01,1.53,,,,,,,,,,,,,,,1.55,,,,
IE000L4EH2K5,,,,,,,,,,,,,,,,4.88,,,,4.47,,,,,4.92,,17.01,,,
IE000L5NW549,3.39,3.38,,,,,3.94,,,,2.04,,,,,2.4,,,,,,,,,,,,,,
IE000L6ZMMC4,4.44,4.78,2.83,1.66,,2.17,1.88,1.74,1.53,1.26,,,,,,,,,,,,,,,,,,,,
IE000L91HR40,5.81,5.55,3.55,,1.06,3.49,4.82,2.55,,1.56,,,,,,,,,,,,,,,,,1.87,,,1.49
IE000L98FUF7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LAP5Z18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LAUZQT6,3.67,3.34,,,,,,,,,3.29,,,2.4,,,,,,,,,,,,,,,,
IE000LCKJ888,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LEIJUY9,,,,,,,,,,,,,,,,,3.28,,,,,,,,,,,,,
IE000LETV955,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LEVKOK2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LFC57H7,4.37,,4.59,4.21,,,,4.03,,,2.4,1.89,,,,,,1.6,,,1.88,,,,,,2.27,,,2.02
IE000LG8P349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LGHLQ71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LGWDNE5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LH4DDC2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LHP8TA1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LJ2O0V5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LKGEZQ6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LO4MAC0,16.71,15.83,10.77,,4.29,,,6.41,,,2.96,,,,,,,,,,2.91,,,,,,,,,
IE000LOAUP03,,,,,8.7,,,,,,,,4.67,,3.57,,3.72,,,,,3.72,4.07,,,,,,2.92,
IE000LOSV2D0,7.65,9.15,6.75,,,5.18,,4.17,,,2.14,,,,,,,,,,1.71,,,,,,2.74,1.82,,2.28
IE000LRDPD24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LRGEN55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LRRPK60,2.13,4.52,3.45,,,,,2.68,,,,,,,,,,,,,,,,,,,,,,
IE000LSFKN16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LSRKCB4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LST78X7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LTA2082,,,,,,,,,,,,,3.01,,,,,,,,,2.22,,,,,,,,
IE000LUZJNI7,,,,,0.33,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LVB7GJ9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
IE000LW5CCQ4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
